file_path,url,sample_id,ground_truth_validity,qc_remark,qc_comment,Q1,Caste,Age
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_54a4493d-c674-4e0e-841b-180b66ef0bcb.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_09-44-49_samples_ASiSLv3Nfl.mp4,54a4493d-c674-4e0e-841b-180b66ef0bcb,Valid,Q1 kept his own,Correctly Done,డ్రైనేజి,Settibalija,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_94d1c364-8af9-4d2e-afab-204474f5e3d4.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_09-44-49_samples_tQ18itm00S.mp4,94d1c364-8af9-4d2e-afab-204474f5e3d4,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_b897977a-11ed-423c-b63c-c1fd629f2728.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_09-44-49_samples_ubaPGkT04v.mp4,b897977a-11ed-423c-b63c-c1fd629f2728,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_ca44cef3-166d-476b-a0ab-2207da67e913.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_09-46-37_samples_vTJ35Y5dKT.mp4,ca44cef3-166d-476b-a0ab-2207da67e913,Valid,0,Correctly Done,రోడ్లు,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_5427b796-7bb1-441d-83b0-e6cd10cf74ab.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_09-48-57_samples_87nAx16OZl.mp4,5427b796-7bb1-441d-83b0-e6cd10cf74ab,Valid,"Q1,5,10 kept his own",Not Doing It Properly,డ్రైనేజి,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_c80ee533-4211-440a-91cc-5a433e3154f6.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_09-53-23_samples_EI8SgMrTEv.mp4,c80ee533-4211-440a-91cc-5a433e3154f6,Valid,0,Correctly Done,రోడ్లు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_87e0a21b-54b4-4585-8761-208892106929.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_09-58-11_samples_AMq6X6vFaw.mp4,87e0a21b-54b4-4585-8761-208892106929,Valid,Q6 Not asking properly,Not Doing It Properly,కరెంట్,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d7fd54b2-8199-4ab6-906a-262a77eb9d74.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_09-56-46_samples_K3PY3OxvGl.mp4,d7fd54b2-8199-4ab6-906a-262a77eb9d74,Valid,"Q9,10,13 kept his own",Not Doing It Properly,డ్రైనేజి,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_149c1c1c-ea92-43a7-8fb3-f8983740270e.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_10-11-00_samples_ylEIpIXsVz.mp4,149c1c1c-ea92-43a7-8fb3-f8983740270e,Valid,0,Correctly Done,డ్రైనేజి,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_fe0d9800-d8f8-4e9a-8d4a-abc95d70ac06.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_10-23-11_samples_0hluvOeIGw.mp4,fe0d9800-d8f8-4e9a-8d4a-abc95d70ac06,Valid,Q6 didn't mentioned the options to respondent and also Q8 kept on his own,Not Doing It Properly,త్రాగునీరు,Mala,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_c0a79d84-0b2f-4e1a-a7fa-dc10fc7daef2.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_10-27-08_samples_kD8rrWgQaI.mp4,c0a79d84-0b2f-4e1a-a7fa-dc10fc7daef2,Valid,0,Correctly Done,కరెంట్,Agnikulakshatriya,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_4b14a6de-9f55-426f-a617-26fa3af0212a.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_10-28-06_samples_C9s7eCEcZM.mp4,4b14a6de-9f55-426f-a617-26fa3af0212a,Valid,"Q5,6 kept his own",Not Doing It Properly,డ్రైనేజి,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_9707dcac-b50c-4ed0-9129-26c937127f42.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_10-30-50_samples_zfuXGJAixB.mp4,9707dcac-b50c-4ed0-9129-26c937127f42,Valid,0,Correctly Done,డ్రైనేజి,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_5910e1fb-ecb3-4a1f-8189-28c719b9b410.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_10-33-05_samples_IRtyCiGbty.mp4,5910e1fb-ecb3-4a1f-8189-28c719b9b410,Valid,0,Correctly Done,డ్రైనేజి,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_245b82eb-d57a-4aba-8f92-f706ea03a3a6.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_10-33-05_samples_sCyTq8QJDY.mp4,245b82eb-d57a-4aba-8f92-f706ea03a3a6,Valid,0,Correctly Done,డ్రైనేజి,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_1afc03d4-e764-47d0-8cc1-dfb104b34d2a.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_10-34-45_samples_r4jktR2NF7.mp4,1afc03d4-e764-47d0-8cc1-dfb104b34d2a,Valid,"Caste,Q8,9,10 kept on his own",Not Doing It Properly,కరెంట్,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_588a2c8c-b109-4320-b272-458161ea797c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_10-38-57_samples_GSAxH0kIVP.mp4,588a2c8c-b109-4320-b272-458161ea797c,Valid,0,Correctly Done,డ్రైనేజి,Madiga,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_7451cb29-9ab1-4b81-8dec-cfb2e77157bf.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_10-45-19_samples_05zDv1HEVr.mp4,7451cb29-9ab1-4b81-8dec-cfb2e77157bf,Valid,0,Correctly Done,కరెంట్,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_ccfe4706-ce63-4648-8286-16d8c95ac603.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_10-50-39_samples_L6bIM60XId.mp4,ccfe4706-ce63-4648-8286-16d8c95ac603,Valid,0,Correctly Done,డ్రైనేజి,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_5ac896b6-0852-4849-aaaa-fa88c3acdb80.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_10-51-52_samples_AJiCfcMKtn.mp4,5ac896b6-0852-4849-aaaa-fa88c3acdb80,Valid,"Q1,9 kept his own",Not Doing It Properly,డ్రైనేజి,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_be842113-98bb-4c14-bd59-22f2fd0df6f3.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_10-54-19_samples_rnh1fUlEB7.mp4,be842113-98bb-4c14-bd59-22f2fd0df6f3,Valid,0,Correctly Done,త్రాగునీరు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_b7450a48-e1cf-4b45-9f1a-a62362c8940a.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_10-58-03_samples_QGM0M0L1LC.mp4,b7450a48-e1cf-4b45-9f1a-a62362c8940a,Valid,"Q9,10 kept on his own",Not Doing It Properly,కరెంట్,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_e5cc5265-fee2-45b3-b6e1-dd4a9b6d1557.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_10-59-22_samples_ru3nps9f9s.mp4,e5cc5265-fee2-45b3-b6e1-dd4a9b6d1557,Valid,"Q6,12 kept his own",Not Doing It Properly,డ్రైనేజి,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_fc92bb4b-644d-4a90-b9e7-a26b77a3453b.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_11-02-51_samples_4dMt9pvZfm.mp4,fc92bb4b-644d-4a90-b9e7-a26b77a3453b,Valid,0,Correctly Done,డ్రైనేజి,Agnikulakshatriya,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_e61b3efc-1e5e-4da1-95c1-5f72190f0e40.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_11-05-34_samples_OUGFK7HcGB.mp4,e61b3efc-1e5e-4da1-95c1-5f72190f0e40,Valid,0,Correctly Done,డ్రైనేజి,Adi Andhra,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_e35cefd7-8e0a-48b9-b601-ff04634770b1.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_11-07-54_samples_TWxxkUS9Px.mp4,e35cefd7-8e0a-48b9-b601-ff04634770b1,Valid,0,Correctly Done,కరెంట్,Agnikulakshatriya,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_6c66d050-eea9-47bc-9ce8-6fa074e5ccac.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_11-20-08_samples_8SyuvCYE5u.mp4,6c66d050-eea9-47bc-9ce8-6fa074e5ccac,Valid,0,Correctly Done,రోడ్లు,Yadava,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_417f8809-7491-4299-aa66-7998da30146a.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_11-21-33_samples_LxYlhH8FTt.mp4,417f8809-7491-4299-aa66-7998da30146a,Valid,"Q1,6 kept his own",Not Doing It Properly,డ్రైనేజి,Madiga,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_61542061-8089-4b6c-b9a2-da8aceb542bd.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_11-26-58_samples_XT8jruhp5y.mp4,61542061-8089-4b6c-b9a2-da8aceb542bd,Valid,"Q9,10 kept on his own",Not Doing It Properly,కరెంట్,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_42ca3491-02fd-4d9b-8c62-bf017208880c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_11-30-21_samples_osxdbNVsgg.mp4,42ca3491-02fd-4d9b-8c62-bf017208880c,Valid,0,Correctly Done,డ్రైనేజి,Madiga,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d26e5f8d-49b5-4e78-8273-f91c0551a8e3.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_11-36-43_samples_dtJxHTUvY8.mp4,d26e5f8d-49b5-4e78-8273-f91c0551a8e3,Valid,Q1 kept his own,Not Doing It Properly,డ్రైనేజి,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_212d9eef-c024-463b-9906-d3573c34fa71.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_11-38-18_samples_czqk50oNBo.mp4,212d9eef-c024-463b-9906-d3573c34fa71,Valid,Didn't ask caste and Q7 respondent mentioned YSRCP,Correctly Done,కరెంట్,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_284c9fe9-9b48-4f2e-9c7b-13cb73f6668e.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_11-41-58_samples_UuDYHrvhvM.mp4,284c9fe9-9b48-4f2e-9c7b-13cb73f6668e,Not Valid,0,Not Asking Some of the Questions,త్రాగునీరు,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_b01be722-284f-4720-be74-56681a1c1f9d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_11-52-50_samples_HalXzCrFSa.mp4,b01be722-284f-4720-be74-56681a1c1f9d,Valid,0,Correctly Done,డ్రైనేజి,Padmasali/Devanga,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d0f04a48-5239-4322-ac10-e0c979357879.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_11-58-43_samples_blFIi3WTcR.mp4,d0f04a48-5239-4322-ac10-e0c979357879,Valid,Q9 kept on his own,Not Doing It Properly,కరెంట్,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_a4619b4a-f635-49c6-b741-fc21a779dbc9.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_12-00-17_samples_wogkCFzBRx.mp4,a4619b4a-f635-49c6-b741-fc21a779dbc9,Valid,Q7 kept his own and not asking caste,Not Doing It Properly,డ్రైనేజి,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_884d6739-bdb8-4a89-9f80-8d5daae82962.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_12-05-10_samples_JD1NxjBOcn.mp4,884d6739-bdb8-4a89-9f80-8d5daae82962,Valid,0,Correctly Done,కరెంట్,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_b17b3fe0-f37d-4773-8f98-ced41d512874.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_12-07-43_samples_YUP7TvQOLk.mp4,b17b3fe0-f37d-4773-8f98-ced41d512874,Valid,"Q2,3,4,5,7 respondent not said properly",Not Doing It Properly,డ్రైనేజి,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_220ac5e2-cbf5-4633-8096-4ed6761a8b53.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_12-14-09_samples_VOy5B4eAWH.mp4,220ac5e2-cbf5-4633-8096-4ed6761a8b53,Valid,0,Correctly Done,కరెంట్,Madiga,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_72483d45-4226-49be-a8eb-8a60210dff10.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_12-19-58_samples_wsc6LWg3sD.mp4,72483d45-4226-49be-a8eb-8a60210dff10,Valid,0,Correctly Done,కరెంట్,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_0ef6b815-49b6-41a8-88d9-7ef209c1dfb8.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_12-27-43_samples_mkcsJhD9eF.mp4,0ef6b815-49b6-41a8-88d9-7ef209c1dfb8,Valid,Q7 respondent not said properly,Not Doing It Properly,డ్రైనేజి,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_097a772c-b95f-47c6-9bef-235117627e22.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_12-28-02_samples_HjjsIOpCAJ.mp4,097a772c-b95f-47c6-9bef-235117627e22,Valid,0,Correctly Done,త్రాగునీరు,Mala,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_049037ec-ff81-4d88-baff-90dbcff6aaa1.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_12-32-53_samples_tmHjWIRo56.mp4,049037ec-ff81-4d88-baff-90dbcff6aaa1,Valid,0,Correctly Done,కరెంట్,Mala,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_b2aa1a6e-ac9f-4ccb-9391-b2a9d2694394.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_12-37-31_samples_erVQCEmk9H.mp4,b2aa1a6e-ac9f-4ccb-9391-b2a9d2694394,Valid,Q1 kept his own,Not Doing It Properly,డ్రైనేజి,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_550f1230-14e2-4c66-94b1-0ed12c6ec4e6.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_12-36-52_samples_cCKZrz0ocW.mp4,550f1230-14e2-4c66-94b1-0ed12c6ec4e6,Valid,"Q3,5 respondent not said properly",Not Doing It Properly,డ్రైనేజి,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_e8997e29-dcfa-4844-ae49-0e633cf282fa.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_12-43-31_samples_ER1YuSwnw4.mp4,e8997e29-dcfa-4844-ae49-0e633cf282fa,Valid,"Q1,12 kept his own",Not Doing It Properly,డ్రైనేజి,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_7f975e58-0cdc-4ca4-bd9f-e91f7befa8e8.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_12-44-38_samples_qpFp1V4smD.mp4,7f975e58-0cdc-4ca4-bd9f-e91f7befa8e8,Valid,"Q5,6,18 kept on his own",Not Doing It Properly,రోడ్లు,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_7ef5e70f-35b6-46a0-a920-f5daa88fb2f8.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_12-54-12_samples_kaqTQ6gfIz.mp4,7ef5e70f-35b6-46a0-a920-f5daa88fb2f8,Valid,0,Correctly Done,డ్రైనేజి,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_87aedc59-f2ae-40ad-a111-f0f8ef8315e7.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_13-09-09_samples_txxKkFjmsm.mp4,87aedc59-f2ae-40ad-a111-f0f8ef8315e7,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_a54b7538-3c94-4a56-bbf7-887c012316b7.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_13-15-13_samples_99vQyIZNnf.mp4,a54b7538-3c94-4a56-bbf7-887c012316b7,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_0258dba2-74bc-425e-bc82-6ea562ef45a3.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_13-15-13_samples_SNNjwFpGdH.mp4,0258dba2-74bc-425e-bc82-6ea562ef45a3,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_73dfd1f1-8c31-491b-a57b-8d52a9945162.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_13-22-22_samples_04DBwtO7CE.mp4,73dfd1f1-8c31-491b-a57b-8d52a9945162,Valid,Q18 kept on his own and didn't ask caste,Not Doing It Properly,కరెంట్,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d8466483-bb35-4e3a-80d5-34ea09536112.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_13-25-15_samples_zhlXhbL3Hh.mp4,d8466483-bb35-4e3a-80d5-34ea09536112,Valid,Q18 kept on his own,Not Doing It Properly,కరెంట్,Mala,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_848a6975-bf9f-4a28-be69-29ece661e960.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_13-25-15_samples_LWYwQsmMmH.mp4,848a6975-bf9f-4a28-be69-29ece661e960,Valid,0,Correctly Done,కరెంట్,Mala,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_b1b77c1f-acfd-4196-86cb-a5ff53f9df59.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_13-34-53_samples_5KMFifTos0.mp4,b1b77c1f-acfd-4196-86cb-a5ff53f9df59,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_a82163a1-9ab9-494b-b842-cb2c857a2780.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_13-37-08_samples_jzGaRuceWH.mp4,a82163a1-9ab9-494b-b842-cb2c857a2780,Valid,Caste - Settibalija,Correctly Done,కరెంట్,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_75ac78b7-4589-4c44-8ab3-a1275d4bcbfc.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_13-43-10_samples_Qcm7qldeea.mp4,75ac78b7-4589-4c44-8ab3-a1275d4bcbfc,Valid,"Q6,8 both kept on his own and didn't ask caste",Not Doing It Properly,కరెంట్,Mala,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_9f6a6151-5563-4830-9aed-1e1203a88dc2.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_13-43-12_samples_xIP6msmREZ.mp4,9f6a6151-5563-4830-9aed-1e1203a88dc2,Valid,0,Correctly Done,డ్రైనేజి,Madiga,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_2623a497-e69d-43a1-9263-0d0278d3e86d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_13-58-28_samples_PSXD9LadeZ.mp4,2623a497-e69d-43a1-9263-0d0278d3e86d,Valid,respondent is male,Correctly Done,కరెంట్,Agnikulakshatriya,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_b2866dae-dfce-4195-aa34-5af0bf5003bc.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_14-03-57_samples_sNAY4oD8QJ.mp4,b2866dae-dfce-4195-aa34-5af0bf5003bc,Valid,respondent is male,Correctly Done,రోడ్లు,Yadava,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_824b0490-be1a-4a49-a0c5-5d767f365905.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_14-03-57_samples_ncDkkBSSWR.mp4,824b0490-be1a-4a49-a0c5-5d767f365905,Valid,0,Correctly Done,రోడ్లు,Yadava,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_87d603a2-18bc-4615-8e87-9b1b40b6fc90.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_14-03-57_samples_GXYTKTKddp.mp4,87d603a2-18bc-4615-8e87-9b1b40b6fc90,Valid,0,Correctly Done,రోడ్లు,Yadava,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_2e86e718-7f2f-4915-b7bf-066c952d2b18.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_14-07-34_samples_HSSkx01Vvl.mp4,2e86e718-7f2f-4915-b7bf-066c952d2b18,Valid,respondent is male,Correctly Done,కరెంట్,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_c901a76a-c1a6-46c3-9cc7-7542870d3869.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_14-14-08_samples_n0eN6nAWFz.mp4,c901a76a-c1a6-46c3-9cc7-7542870d3869,Valid,Q6 didn't asked properly,Not Doing It Properly,కరెంట్,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f5112317-d366-4bd5-84b8-8313f7d7437b.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_14-19-26_samples_2eDD9Ha8yh.mp4,f5112317-d366-4bd5-84b8-8313f7d7437b,Valid,Q6 didn't asked properly,Not Doing It Properly,రోడ్లు,Brahmin,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_dbe2751e-9704-49d9-84f3-bc8f76703dcc.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-21_14-49-48_samples_fV5BZQ2A2I.mp4,dbe2751e-9704-49d9-84f3-bc8f76703dcc,Valid,0,Correctly Done,రోడ్లు,Kapu,26-40
